Parameter,Total Annual,Elec Annual,Gas Annual,Elec Jan,Elec Feb,Elec Mar,Elec Apr,Elec May,Elec Jun,Elec Jul,Elec Aug,Elec Sep,Elec Oct,Elec Nov,Elec Dec,Gas Jan,Gas Feb,Gas Mar,Gas Apr,Gas May,Gas Jun,Gas Jul,Gas Aug,Gas Sep,Gas Oct,Gas Nov,Gas Dec
fan_eff,0.09995249017410425,0.13185775160207874,0.0,0.015973838123388418,0.05074847532803555,0.12880913797873603,0.18107227607287932,0.1961907596160999,0.1897015033771516,0.1794820517948204,0.17470153127433175,0.18910735782293076,0.18887301648584992,0.08789642017648647,0.023447676943117612,9.89902989506128e-05,0.0,9.971083856820337e-05,0.0,0.0,0.00012301636117609933,0.0,0.0,0.0,0.0,0.0,0.00010313531353125934
fan_motor_eff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fan_rise,0.13714673112578193,0.17823917039405726,9.395317373812344e-06,0.03095591877166914,0.0777606647802571,0.18336706531738736,0.23888150118203313,0.25194565811032216,0.24325951695992507,0.2310586203706559,0.22530000902282782,0.24267374647129994,0.2458633029798392,0.13033617441562714,0.04376103013268855,9.89902989506128e-05,0.0,0.0,0.00010788650339832674,0.00011135857461014371,0.00012301636117609933,0.0,0.0,0.0,0.0,0.0,0.00010313531353125934
fan_rise_corridor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heating_coil_eff,0.01788641415351469,0.023927924268437064,0.0,0.07487676107691847,0.061418500320444346,0.014215395060680617,0.002975519588837278,0.0003789154597507722,4.0911508407394047e-05,0.0,0.0,8.216926869355066e-05,0.0009139176603708241,0.03198991450971124,0.06324435318275166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heating_setpoint,0.0007187472018468041,0.0009681110100624219,0.0,0.00397456279809221,0.0029789184234646072,0.0012060128354223249,0.000813596094738776,0.0002105529119468201,0.0,7.45934656123445e-05,7.237723012333735e-05,0.0,0.00039193485171799597,0.0008169600914994838,0.004346054597310786,0.0,0.0,0.0,0.0,0.0,0.00012301636117609933,0.0,0.0,0.0,0.0,0.0,0.0
heating_setpoint_corridor,0.02139647977987277,0.02868718572846945,1.8790281666518707e-05,0.013223245072917677,0.017972001513431705,0.03493909891684587,0.04049706958092803,0.03854055386638177,0.03335736024347274,0.02948285965426315,0.028450513887407092,0.03357188806690252,0.04052276488309918,0.028077493883117404,0.015135171576889398,0.0,0.00010835410120278595,9.971083856820337e-05,0.00010788650339832674,0.00011135857461014371,0.0002460024600245513,0.0,0.0,0.00012815583749846361,0.00011735711770908233,0.00011331444759212595,0.00010313531353125934
heating_setpoint_residence,0.143531329118061,0.18686636598303696,0.0,0.3789163925913104,0.3321673003802281,0.2582863660762211,0.15149285520659878,0.059429477020602216,0.006906919107788521,3.729116945125204e-05,0.0002532744771690903,0.011612798440799146,0.10815644195630207,0.293887198083274,0.3735446398065652,0.0,0.0,9.971083856820337e-05,0.0,0.00011135857461014371,0.0002460024600245513,0.00012512512512518915,0.0,0.0,0.0,0.0,0.0
heating_setpoint_setback,0.0012247575294753632,0.0016497830176683105,0.0,0.006206040546131533,0.004968849138095827,0.00038789759503492547,0.00036172906493029517,4.211767678902972e-05,0.0,3.7295341811773785e-05,0.0,0.0,0.0,0.0015115614020753516,0.005573870781361666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010313531353125934
lighting_density_corridor,0.017263751627978163,0.023170339908757918,9.395229102653124e-06,0.015152953085951158,0.00404379506351811,0.02054008079948974,0.04067512779834299,0.04559593975114598,0.04374477570353851,0.041386577522619046,0.04022157146385363,0.0437302634208738,0.043153878762187396,0.007398674742875814,0.013385161399357904,0.0,0.0,9.971083856820337e-05,0.0,0.00011135857461014371,0.00012301636117609933,0.00012512512512518915,0.0,0.0,0.0,0.0,0.0
lighting_density_elevator,0.00012101556260135054,0.00016300768744253978,0.0,0.00012729529325659696,0.00015287597936160377,0.00017245095925842656,0.00018091361374939866,0.00016846361185980476,0.0001636393388970383,0.00014917580368450667,0.00018092343320310958,0.0002054147323445337,0.000174238794267509,0.0001633986928105411,0.00013593882752768212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lighting_density_office,0.004046266498313706,0.005448821046680502,0.0,0.003432276107544781,0.0004967520061138535,0.006910464417546508,0.009576476935527361,0.010461126454096577,0.010325203252032488,0.009270246217739543,0.009497086121303846,0.009881987831271132,0.00987141187167165,0.0019581446579365635,0.0038346681145649364,0.0,0.0,0.0,0.0,0.00011135857461014371,0.00012301636117609933,0.00012512512512518915,0.0,0.0,0.0,0.0,0.0
lighting_density_residence,0.27670892842790357,0.3454349875397841,9.395229102653124e-06,0.1275781535777596,0.2030949604462795,0.3631613324624428,0.42616789499955954,0.43797054009819975,0.42499122309541176,0.4082345257234727,0.4004919444102817,0.4243122999294666,0.4328303483288676,0.29319339780943954,0.15717991314738716,0.0,0.0,9.971083856820337e-05,0.0,0.00011135857461014371,0.0,0.00012512512512518915,0.0,0.0,0.0,0.0,0.00010313531353125934
oa_area_corridor,0.010076385894505064,0.013550679801615175,9.395229102653124e-06,0.04704418170504047,0.03930835302501788,0.016070436380732533,0.0027091705422856113,0.007598337601276194,0.005346720542018703,0.0035742209315312544,0.002818835604061916,0.005655505921888428,0.005214897223067303,0.027488915759774257,0.04551650763041526,0.0,0.0,9.971083856820337e-05,0.0,0.00011135857461014371,0.0,0.00012512512512518915,0.0,0.0,0.0,0.0,0.0
oa_area_office,0.0008685743042333067,0.0011698193134234945,0.0,0.004224502112251006,0.00301515209343141,0.00030172413793100506,0.0005878363101966785,0.00046321640628283666,0.0002863571282470574,0.00014917580368450667,7.237461098640013e-05,0.00028756881110834437,0.0005226253211968318,0.0024476808224207333,0.004713781877373801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oa_area_residence,0.11286381197325902,0.14760247922649988,9.395229102653124e-06,0.4456557415482722,0.3792358658533026,0.19511097261175164,0.006421286775506783,0.10301034807149577,0.09933131171759597,0.06844065222893074,0.04886524822695026,0.09691647150663538,0.0439707673568819,0.27653261956206254,0.4193280900570395,9.89902989506128e-05,0.0,9.971083856820337e-05,0.0,0.00011135857461014371,0.0,0.00012512512512518915,0.0,0.0,0.0,0.0,0.00010313531353125934
oa_person_corridor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oa_person_office,0.0009505266594914297,0.001276798103042694,0.0,0.004313899638393751,0.0033166863634630952,0.000990738746500186,0.0005427162950567796,0.0006738544474393387,0.0004091150840731265,0.00018647670905908094,0.0001085619164796002,0.00041084634346751976,0.0006098357799363435,0.0032187092568448177,0.00470691815380443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oa_person_residence,0.38400730265766336,0.4590985588406053,1.8790281666518707e-05,0.6920360678479097,0.6614975769892137,0.5891688334977135,0.44092467806527424,0.24037940379403797,0.05947067574974551,0.1301161103047896,0.10165518221211917,0.01112290217348588,0.3916005108812702,0.6123710624110026,0.6831816287293115,9.89902989506128e-05,0.0,9.971083856820337e-05,0.0,0.00011135857461014371,0.0,0.00012512512512518915,0.0,0.0,0.0,0.0,0.0
roof_base_cavity_insul,0.010369291020300512,0.013967728157492377,0.0,0.029534387829795276,0.02434736077666936,0.015306342430905926,0.007056269223810395,0.004970095189958632,0.0060142377874151005,0.007011785767566744,0.006405384865921116,0.004108801051853069,0.003746460466129443,0.02161124274859054,0.029364782653026687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010313531353125934
roof_base_cont_insul,0.18312248327467578,0.23206742577589365,1.8790281666518707e-05,0.32439626071150357,0.30119737972508587,0.2653443946473412,0.20993664316139887,0.1712388607373754,0.15196470138623488,0.15418154244731608,0.14540555607172717,0.13687349140991065,0.18970390785103516,0.28776894293732463,0.32480546768570034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012813941568433002,0.0,0.0,0.0
wall_base_cavity_insul,0.04200240594660933,0.056578428271933864,0.0,0.11215429171573137,0.0950196842869701,0.05829345061009792,0.03279355889270852,0.024471400892932246,0.026020783896571417,0.030210353573027086,0.030905077262693027,0.024488454269044325,0.025005445436724064,0.08019446033172643,0.1105597661693234,0.0,0.0,0.0,0.0,0.00011135857461014371,0.00012301636117609933,0.0,0.0,0.0,0.0,0.0,0.00010313531353125934
wall_base_cont_insul,0.2874831145303518,0.353378503525601,1.8790281666518707e-05,0.472827798579277,0.44258315125030345,0.4092722484420223,0.32001620493003835,0.24402159938287482,0.2246957078795643,0.23513630463003027,0.23689944134078214,0.22586754839330997,0.2938234014789039,0.43098199947268756,0.47283521899854375,9.89902989506128e-05,0.0,0.0,0.0,0.00011135857461014371,0.00012300123001218825,0.00012512512512518915,0.0,0.0,0.0,0.00011331444759212595,0.0
water_heater_eff,0.05684676431044542,0.0,0.21042386019308013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2104872389791184,0.21048354327509142,0.2104525056095736,0.21039854339469954,0.21048235539778656,0.21038062283737033,0.2104645706241201,0.21036948748510137,0.21038087228162927,0.21049735915492954,0.2103697407564812,0.21050087023786498
window_shgc,0.07333833765524768,0.09676635132539387,0.0,0.04013545716794184,0.018749056888486385,0.08283858628521334,0.14994045256053992,0.17160862596532125,0.1683600966320876,0.16261432802786197,0.15698542255534031,0.16299433000789496,0.15090357978743807,0.037902940134608556,0.022353493992079025,0.0,0.0,9.971083856820337e-05,0.0,0.00011135857461014371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
window_u,0.04273691739182268,0.057269003942315606,0.0,0.1511844226714622,0.1271749682622657,0.05902469917669407,0.015052617556946915,0.001696949629568416,0.0050663449939686005,0.012597502471893646,0.014470596601009718,0.0048484848484848025,0.0054876741693462,0.0954264030357499,0.1440492747864097,0.0,0.0,9.971083856820337e-05,0.0,0.00011135857461014371,0.0,0.00012512512512518915,0.0,0.0,0.0,0.0,0.00010313531353125934
