File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/fan_eff=1/instance-out.sql,2791.69,2112.56,679.13,161.10,146.87,168.11,168.81,184.82,189.75,202.91,212.66,183.83,173.29,159.95,160.46,113.36,87.67,61.45,45.50,39.17,32.07,28.95,28.62,31.49,42.48,68.38,99.98
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/fan_eff_fcu=0.1/instance-out.sql,3220.78,2635.12,585.66,200.95,184.34,211.98,213.04,231.17,234.96,249.84,259.65,228.77,218.79,200.94,200.69,89.06,70.72,54.64,42.44,37.17,30.87,28.41,28.16,30.28,39.50,56.73,77.69
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/fan_eff_fcu=1/instance-out.sql,3220.78,2635.12,585.66,200.95,184.34,211.98,213.04,231.17,234.96,249.84,259.65,228.77,218.79,200.94,200.69,89.06,70.72,54.64,42.44,37.17,30.87,28.41,28.16,30.28,39.50,56.73,77.69
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/fan_eff_return=0.1/instance-out.sql,3220.78,2635.12,585.66,200.95,184.34,211.98,213.04,231.17,234.96,249.84,259.65,228.77,218.79,200.94,200.69,89.06,70.72,54.64,42.44,37.17,30.87,28.41,28.16,30.28,39.50,56.73,77.69
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/fan_eff_return=1/instance-out.sql,3220.78,2635.12,585.66,200.95,184.34,211.98,213.04,231.17,234.96,249.84,259.65,228.77,218.79,200.94,200.69,89.06,70.72,54.64,42.44,37.17,30.87,28.41,28.16,30.28,39.50,56.73,77.69
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/fan_eff_supply=0.1/instance-out.sql,3220.78,2635.12,585.66,200.95,184.34,211.98,213.04,231.17,234.96,249.84,259.65,228.77,218.79,200.94,200.69,89.06,70.72,54.64,42.44,37.17,30.87,28.41,28.16,30.28,39.50,56.73,77.69
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/fan_eff_supply=1/instance-out.sql,3220.78,2635.12,585.66,200.95,184.34,211.98,213.04,231.17,234.96,249.84,259.65,228.77,218.79,200.94,200.69,89.06,70.72,54.64,42.44,37.17,30.87,28.41,28.16,30.28,39.50,56.73,77.69
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/fan_rise=0.1/instance-out.sql,2396.46,1564.44,832.02,119.30,108.14,123.29,122.74,135.71,141.54,152.86,162.46,136.04,126.16,117.72,118.48,149.83,113.63,75.61,51.40,42.04,33.72,29.71,29.30,33.18,48.11,90.33,135.16
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/fan_rise=2/instance-out.sql,3029.49,2408.57,620.92,183.61,168.01,192.86,193.86,211.14,215.45,229.59,239.38,209.37,199.05,183.07,183.17,98.37,77.26,57.15,43.61,37.97,31.36,28.63,28.34,30.77,40.65,60.85,85.98
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/fan_rise_fcu=0.1/instance-out.sql,3220.78,2635.12,585.66,200.95,184.34,211.98,213.04,231.17,234.96,249.84,259.65,228.77,218.79,200.94,200.69,89.06,70.72,54.64,42.44,37.17,30.87,28.41,28.16,30.28,39.50,56.73,77.69
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/fan_rise_fcu=2/instance-out.sql,3220.78,2635.12,585.66,200.95,184.34,211.98,213.04,231.17,234.96,249.84,259.65,228.77,218.79,200.94,200.69,89.06,70.72,54.64,42.44,37.17,30.87,28.41,28.16,30.28,39.50,56.73,77.69
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/fan_rise_return=0.1/instance-out.sql,3220.78,2635.12,585.66,200.95,184.34,211.98,213.04,231.17,234.96,249.84,259.65,228.77,218.79,200.94,200.69,89.06,70.72,54.64,42.44,37.17,30.87,28.41,28.16,30.28,39.50,56.73,77.69
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/fan_rise_return=2/instance-out.sql,3220.78,2635.12,585.66,200.95,184.34,211.98,213.04,231.17,234.96,249.84,259.65,228.77,218.79,200.94,200.69,89.06,70.72,54.64,42.44,37.17,30.87,28.41,28.16,30.28,39.50,56.73,77.69
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/fan_rise_supply=0.1/instance-out.sql,3220.78,2635.12,585.66,200.95,184.34,211.98,213.04,231.17,234.96,249.84,259.65,228.77,218.79,200.94,200.69,89.06,70.72,54.64,42.44,37.17,30.87,28.41,28.16,30.28,39.50,56.73,77.69
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/fan_rise_supply=2/instance-out.sql,3220.78,2635.12,585.66,200.95,184.34,211.98,213.04,231.17,234.96,249.84,259.65,228.77,218.79,200.94,200.69,89.06,70.72,54.64,42.44,37.17,30.87,28.41,28.16,30.28,39.50,56.73,77.69
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/heating_coil_cop=1/instance-out.sql,3220.78,2635.12,585.66,200.95,184.34,211.98,213.04,231.17,234.96,249.84,259.65,228.77,218.79,200.94,200.69,89.06,70.72,54.64,42.44,37.17,30.87,28.41,28.16,30.28,39.50,56.73,77.69
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/heating_coil_cop=4/instance-out.sql,3220.78,2635.12,585.66,200.95,184.34,211.98,213.04,231.17,234.96,249.84,259.65,228.77,218.79,200.94,200.69,89.06,70.72,54.64,42.44,37.17,30.87,28.41,28.16,30.28,39.50,56.73,77.69
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/heating_coil_eff=0.75/instance-out.sql,3229.87,2635.12,594.75,200.95,184.34,211.98,213.04,231.17,234.96,249.84,259.65,228.77,218.79,200.94,200.69,91.29,72.33,55.50,42.90,37.44,30.99,28.44,28.20,30.42,39.92,57.81,79.51
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/heating_coil_eff=1/instance-out.sql,3170.78,2635.12,535.65,200.95,184.34,211.98,213.04,231.17,234.96,249.84,259.65,228.77,218.79,200.94,200.69,76.82,61.87,49.93,39.91,35.65,30.17,28.21,27.94,29.51,37.18,50.77,67.70
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_amenity=0.1/instance-out.sql,3195.72,2607.64,588.08,198.84,182.37,209.59,210.76,228.72,232.55,247.46,257.13,226.47,216.41,198.76,198.60,89.74,71.24,54.90,42.55,37.20,30.87,28.41,28.16,30.28,39.57,56.99,78.18
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_amenity=2/instance-out.sql,3249.20,2665.88,583.32,203.33,186.56,214.67,215.58,233.89,237.64,252.49,262.46,231.35,221.44,203.42,203.05,88.44,70.25,54.40,42.34,37.15,30.86,28.41,28.16,30.27,39.44,56.46,77.13
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_commons=0.1/instance-out.sql,3149.29,2560.08,589.21,194.96,178.77,205.50,206.73,224.64,228.66,243.40,253.15,222.51,212.29,194.85,194.63,90.07,71.43,54.90,42.59,37.26,30.91,28.42,28.17,30.33,39.63,57.06,78.44
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_commons=2/instance-out.sql,3301.04,2718.50,582.54,207.74,190.62,219.19,220.00,238.35,241.89,256.94,266.80,235.64,225.96,207.78,207.58,88.22,70.07,54.40,42.30,37.07,30.82,28.39,28.14,30.23,39.36,56.45,77.09
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_corridor=0.1/instance-out.sql,3116.83,2507.97,608.87,191.18,175.24,201.41,202.32,219.89,223.93,238.38,248.16,217.81,207.83,190.97,190.86,95.11,75.17,56.46,43.19,37.45,30.92,28.42,28.17,30.37,40.21,59.85,83.55
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_corridor=2/instance-out.sql,3670.79,3125.16,545.63,239.62,220.27,253.52,254.13,273.91,276.49,292.97,302.91,270.22,261.11,240.28,239.72,76.86,62.21,52.26,41.69,36.94,30.76,28.36,28.11,30.16,38.92,52.33,67.03
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_dining=0.1/instance-out.sql,3196.18,2606.94,589.24,198.78,182.30,209.61,210.67,228.68,232.53,247.32,257.12,226.36,216.35,198.73,198.49,90.05,71.41,55.00,42.56,37.20,30.87,28.41,28.16,30.28,39.62,57.17,78.50
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_dining=2/instance-out.sql,3267.85,2687.29,580.56,204.97,188.14,216.40,217.44,235.75,239.43,254.48,264.30,233.21,223.32,205.08,204.77,87.58,69.65,54.22,42.30,37.15,30.86,28.41,28.16,30.27,39.41,56.12,76.43
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_elevator=0.1/instance-out.sql,3220.18,2634.44,585.74,200.90,184.29,211.92,212.98,231.10,234.90,249.79,259.59,228.72,218.73,200.89,200.64,89.08,70.74,54.65,42.44,37.17,30.87,28.41,28.16,30.28,39.50,56.74,77.71
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_elevator=2/instance-out.sql,3229.65,2645.05,584.59,201.70,185.05,212.86,213.87,232.05,235.84,250.70,260.58,229.61,219.64,201.73,201.43,88.77,70.49,54.59,42.42,37.16,30.86,28.41,28.16,30.27,39.49,56.61,77.37
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_gym=0.1/instance-out.sql,3216.12,2630.03,586.09,200.55,183.97,211.54,212.62,230.71,234.51,249.41,259.19,228.35,218.35,200.54,200.30,89.18,70.83,54.68,42.45,37.17,30.87,28.41,28.16,30.28,39.50,56.77,77.80
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_gym=2/instance-out.sql,3227.42,2642.20,585.22,201.50,184.86,212.60,213.62,231.79,235.57,250.45,260.29,229.36,219.39,201.52,201.24,88.95,70.61,54.61,42.43,37.16,30.87,28.41,28.16,30.28,39.49,56.70,77.56
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_kitchen=0.1/instance-out.sql,3209.61,2623.27,586.34,199.98,183.45,210.98,212.06,230.14,233.97,248.81,258.61,227.78,217.78,199.99,199.72,89.23,70.83,54.72,42.47,37.19,30.88,28.41,28.16,30.29,39.53,56.82,77.80
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_kitchen=2/instance-out.sql,3230.42,2645.36,585.06,201.78,185.11,212.84,213.89,232.05,235.81,250.74,260.55,229.63,219.66,201.77,201.53,88.94,70.59,54.59,42.41,37.15,30.85,28.40,28.15,30.27,39.47,56.66,77.56
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_laundry=0.1/instance-out.sql,3199.89,2613.27,586.62,199.19,182.72,210.13,211.22,229.28,233.12,247.94,257.74,226.95,216.91,199.18,198.91,89.37,70.96,54.70,42.46,37.17,30.87,28.41,28.16,30.28,39.51,56.85,77.90
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_laundry=2/instance-out.sql,3239.75,2654.93,584.82,202.55,185.81,213.65,214.68,232.88,236.62,251.57,261.39,230.43,220.48,202.55,202.31,88.80,70.57,54.59,42.42,37.16,30.87,28.41,28.16,30.28,39.49,56.64,77.45
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_lobby=0.1/instance-out.sql,3203.64,2610.90,592.75,199.00,182.54,209.96,211.04,229.08,232.92,247.68,257.49,226.73,216.73,199.01,198.72,90.00,71.51,55.44,43.05,37.74,31.27,28.60,28.32,30.68,40.14,57.49,78.51
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_lobby=2/instance-out.sql,3244.53,2668.59,575.94,203.64,186.81,214.77,215.81,234.05,237.78,252.84,262.66,231.60,221.63,203.61,203.40,87.76,69.62,53.55,41.60,36.40,30.35,28.15,27.95,29.75,38.62,55.69,76.51
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_mechanical=0.1/instance-out.sql,3216.71,2630.30,586.41,200.57,183.99,211.57,212.65,230.74,234.53,249.43,259.20,228.37,218.37,200.56,200.32,89.25,70.85,54.77,42.49,37.17,30.87,28.41,28.16,30.28,39.51,56.81,77.85
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_mechanical=2/instance-out.sql,3222.30,2636.94,585.36,201.09,184.47,212.13,213.19,231.33,235.12,250.00,259.82,228.93,218.94,201.09,200.83,89.00,70.65,54.62,42.43,37.17,30.87,28.41,28.16,30.28,39.50,56.68,77.61
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_office=0.1/instance-out.sql,3207.29,2619.96,587.33,199.80,183.26,210.65,211.78,229.81,233.61,248.53,258.25,227.50,217.47,199.74,199.56,89.54,71.06,54.76,42.49,37.18,30.87,28.41,28.16,30.28,39.52,56.93,78.14
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_office=2/instance-out.sql,3236.23,2652.12,584.11,202.25,185.56,213.47,214.45,232.68,236.45,251.31,261.22,230.20,220.25,202.31,201.97,88.61,70.37,54.55,42.42,37.16,30.86,28.41,28.16,30.28,39.48,56.55,77.27
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_residence=0.1/instance-out.sql,2701.17,1987.64,713.53,151.98,138.51,156.79,159.18,172.81,176.92,192.72,199.03,173.26,163.53,150.60,152.32,124.15,94.96,65.36,45.29,37.41,30.93,28.44,28.18,30.36,41.34,75.25,111.85
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_residence=2/instance-out.sql,3918.61,3376.95,541.66,258.72,238.25,277.19,274.72,296.64,299.50,313.24,326.93,290.72,282.42,260.67,257.95,73.83,60.14,53.34,42.17,37.04,30.80,28.38,28.13,30.21,39.25,52.82,65.56
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/residential-care/sensitivity/runs/lighting_density_restroom=0.1/instance-out.sql,3213.96,2627.50,586.46,200.36,183.80,211.32,212.41,230.49,234.29,249.18,258.95,228.13,218.13,200.34,200.11,89.30,70.88,54.70,42.46,37.17,30.87,28.41,28.16,30.28,39.51,56.83,77.88
